Annotator A ID,Annotator B ID,Parition ID,Corpora ID,Sentence ID,Text,Annotator A Text,Annotator B Text,Length,Error,Alignment Score,Agreement
6,2,1,2,2933,can I cancel the return trip of a round trip ticked for refund?,can I cancel the return trip of a round trip ticked for refund?,can I cancel the return trip of a round trip ticked for refund?,63,0,1,1
6,2,1,2,2934,if i purchased e-tickets can i change depature day til the next day,if i purchased e-tickets can i change depature day til the next day,if i purchased e-tickets can i change depature day til the next day,67,0,1,1
6,2,1,2,2935,Hi ----- - I'm looking for details for a one-day trip to DC for 3 of us and we would like to see in the lounge car where we can face each other but I don't see that option when I enter in the details?,[Hi ----- - I'm looking for ]details for a one-day trip to DC for 3 of us and we would like to see in the lounge car [where we can face each other but I don't see that option when I enter in the details?],[Hi ----- - ]I'm looking for details for a one-day trip to DC for 3 of us and we would like to see in the lounge car where we can face each other but I don't see that option when I enter in the details?,200,101,0.495,1
6,2,1,2,2936,can I buy a ticket on a scheduled bus at the station,can I buy a ticket on a scheduled bus at the station,can I buy a ticket on a scheduled bus at the station,52,0,1,1
6,2,1,2,2937,"have 15 seniors and 3 adults traveling from Memphis, tn to new Orleans depart 1/16/16 and return 1/18/16. what is the price for each senior and each adult?","have 15 seniors and 3 adults traveling from Memphis, tn to new Orleans depart 1/16/16 and return 1/18/16. [what is the price for each senior and each adult?]","have 15 seniors and 3 adults traveling from Memphis, tn to new Orleans depart 1/16/16 and return 1/18/16. what is the price for each senior and each adult?",155,49,0.6838709677,0
6,2,1,2,2938,What is the train number of the train from Toronto to New York,What is the train number of the train from Toronto to New York,What is the train number of the train from Toronto to New York,62,0,1,1
6,2,1,2,2939,I just tried to use my credit card and there was some problem. I called the bank and they said they didn't put a stop on this. I have only one credit card and I need to charge this ticket. What do I,I just tried to use my credit card and there was some problem. [I called the bank and they said they didn't put a stop on this. I have only one credit card and I need to charge this ticket. What do I],I just tried to use my credit card and there was some problem. I called the bank and they said they didn't put a stop on this. I have only one credit card and I need to charge this ticket. What do I,198,135,0.3181818182,0
6,2,1,2,2940,I need to know the arrival time into SJC tonight from LAX,I need to know the arrival time into SJC tonight from LAX,I need to know the arrival time into SJC tonight from LAX,57,0,1,1
6,2,1,2,2941,are there no trains between richmond virginia and princeton junction nj on the weekends,are there no trains between richmond virginia and princeton junction nj on the weekends,are there no trains between richmond virginia and princeton junction nj on the weekends,87,0,1,1
6,2,1,2,2942,I have a driver getting on the empire builder right now. We paid for a sleeper room. We bought the insurance. He wasn't able to make the train yesterday he was just charged $280,[I have a driver getting on the empire builder right now. We paid for a sleeper room. We bought the insurance. ]He wasn't able to make the train yesterday he was just charged $280,I have a driver getting on the empire builder right now. We paid for a sleeper room. We bought the insurance. He wasn't able to make the train yesterday he was just charged $280,177,110,0.3785310734,0
6,2,1,2,2943,"Hi, I booked tickets today for the end of November and would like to cancel them. Am I able to get a refund on the tickets I have purchased?","[Hi, I booked tickets today for the end of November and would like to cancel them. ]Am I able to get a refund on the tickets I have purchased?","[Hi, I booked tickets today for the end of November and would like to cancel them.] Am I able to get a refund on the tickets I have purchased?",140,0,1,1
6,2,1,2,2944,I want to leave Missoula Montana on Nov 20th going into Everett WA oneway how much?,I want to leave Missoula Montana on Nov 20th going into Everett WA oneway [how much?],I want to leave Missoula Montana on Nov 20th going into Everett WA oneway how much?,83,9,0.8915662651,0
6,2,1,2,2945,My son is in battle Boro VT needs to get et no Conway NH @,My son is in battle Boro VT needs to get et no Conway NH @,My son is in battle Boro VT needs to get et no Conway NH @,58,0,1,1
6,2,1,2,2946,"i have a ticket leaving new bern n,c to new york but i want to stop in atlanta what do i need to do","i have a ticket leaving new bern n,c to new york but i want to stop in atlanta [what do i need to do]","i have a ticket leaving new bern n,c to new york but i want to stop in atlanta[ what do i need to do]",99,0,1,1
6,2,1,2,2947,can i change a date after i have paid for a ticket/,can i change a date after i have paid for a ticket/,can i change a date after i have paid for a ticket/,51,0,1,1
6,2,1,2,2948,do you know of roundtrip fares for seahawk games from Portland Or,do you know of roundtrip fares for seahawk games from Portland Or,do you know of roundtrip fares for seahawk games from Portland Or,65,0,1,1
6,2,1,2,2949,I am purchasing a ticket for my son who is 21. Can I use my AAA discount?,I am purchasing a ticket for my son who is 21. Can I use my AAA discount?,I am purchasing a ticket for my son who is 21. Can I use my AAA discount?,73,0,1,1
6,2,1,2,2950,I need to cancel my trip. How do I go about doing that?,I need to cancel my trip.[ How do I go about doing that?],I need to cancel my trip. [How do I go about doing that?],55,0,1,1
6,2,1,2,2951,what would it cost for 2 seniors to travel from south west ky to where phonex round trip,what would it cost for 2 seniors to travel from south west ky to where phonex round trip,what would it cost for 2 seniors to travel from south west ky to where phonex round trip,88,0,1,1
6,2,1,2,2952,I havent received the purchase receipt & eticket pdf via email yet.,I havent received the purchase receipt & eticket pdf [via email yet.],I havent received the purchase receipt & eticket pdf via email yet.,67,14,0.7910447761,0
6,2,1,2,2953,can i show my e-ticket on my phone in order to board?,can i show my e-ticket on my phone in order to board?,can i show my e-ticket on my phone in order to board?,53,0,1,1
6,2,1,2,2954,"have made plan and added to cart , how do I pay for my reservations ?","[have made plan and added to cart , ]how do I pay for my reservations ?","[have made plan and added to cart , ]how do I pay for my reservations ?",69,0,1,1
6,2,1,2,2955,"How many stops will train make from Camden, sc to lorton, va","How many stops will train make from Camden, sc to lorton, va","How many stops will train make from Camden, sc to lorton, va",60,0,1,1
6,2,1,2,2956,I would like to know if I can plan a trip from CHS to NYP with a one night stopover in WAS,I would like to know if I can plan a trip from CHS to NYP with a one night stopover in WAS,I would like to know if I can plan a trip from CHS to NYP with a one night stopover in WAS,90,0,1,1
6,2,1,2,2957,my name on my visa card is as typed but you do not accept it. why?,my name on my visa card is as typed but you do not accept it. [why?],my name on my visa card is as typed but you do not accept it.[ why?],66,0,1,1
6,2,1,2,2958,i can't log into my account - saying info is wrong so i sent forgot password twice and never received any email back,i can't log into my account[ - saying info is wrong so i sent forgot password twice and never received any email back],i can't log into my account[ - saying info is wrong so i ]sent forgot password twice and never received any email back,116,60,0.4827586207,1
6,2,1,2,2959,I saw on the tv if you buy one adult fair the second is $5.00 on the downeaster train. When does that deal start?,I saw on the tv if you buy one adult fair the second is $5.00 on the downeaster train[. When does that deal start?],[I saw on the tv ]if you buy one adult fair the second is $5.00 on the downeaster train. When does that deal start?,113,44,0.610619469,1
6,2,1,2,2960,is there a train that runs from Martinez Ca to old sacramento,is there a train that runs from Martinez Ca to old sacramento,is there a train that runs from Martinez Ca to old sacramento,61,0,1,1
6,2,1,2,2961,how to i travel by train from waterloo indidna to mcKinney texas?,how to i travel by train from waterloo indidna to mcKinney texas?,how to i travel by train from waterloo indidna to mcKinney texas?,65,0,1,1
